# cam_id width height fx fy cx cy k1 k2 p1 p2 cam_name qvecw qvecx qvecy qvecz tvecx tvecy tvecz
22 1280 720 1083.125914109343 1083.2582013419883 614.1418638085266 340.7132179749288 -0.4147652483898341 0.15119636785066554 0.002933381593698117 0.006181090266748185 cam21 0.9210245502960067 -0.2599170903672555 0.26714309053272367 -0.11309930622105328 -0.5432639888926399 -0.5965167942572159 1.5519742482132577
23 1280 720 1056.8428441587316 1058.2674132395018 657.9750804640715 336.0098511636524 -0.4034594787268283 0.15762890582495123 -0.00032756919546232476 0.0008490188368641366 cam22 0.7045486016290727 -0.26405193039929775 0.6586908427850857 0.003770891936386791 -0.35729424219412714 -0.6477826299856722 2.0225073081657077
24 1280 720 1083.786787524596 1086.5164766170528 625.2954427025988 341.62337871416656 -0.4097293760889439 0.15290991816106347 0.00022750325954780165 0.0016476279102065217 cam23 0.7345481279824512 -0.010474541441398972 0.673406535184218 0.08278266745071369 -0.5555130867579081 -0.7396100977327541 1.574502473951324
25 1280 720 1080.6411822158295 1083.0006840667577 639.6058431619913 315.47606605475386 -0.415080051725085 0.16467015894289228 -0.0020247384762869676 0.004198446993855873 cam24 0.9773542746577245 -0.054179125685672715 0.19604719116400504 0.0583844412914371 -0.5146689951269987 -0.681177835835941 1.0016034429961544
26 1280 720 1036.6171822230683 1039.4186106670304 588.848543282804 370.3415260266279 -0.4096356376205913 0.16152530121141817 0.0006383010222028838 0.0019091034430660815 cam25 0.8474008865555885 0.024132900444812186 0.5248439338559046 0.07660408393540279 -0.4530689293285999 -0.7930785258178455 1.0262601712140347
27 1280 720 1087.614018058572 1092.3132298043743 685.7879666542624 330.9824335712592 -0.3444630096212198 0.008881349464068839 -0.003824059422093318 0.0005046882706950795 cam26 0.5480987378866313 0.05415856067612498 0.7990602332453947 0.2411583867054756 -0.18564674044620763 -0.5908620142357225 1.8160471634978075
28 1280 720 1078.2441585324998 1075.5582318419517 638.390661690369 316.96072474053585 -0.41455577592943094 0.17202840442877537 -0.0006288661512961595 0.0006980146307357042 cam27 0.24323818207294398 0.07812440332095809 0.9049477098256802 0.3402960576745642 0.3216590553294817 -0.8093943016115631 1.475511192918302
29 1280 720 1058.5442880751405 1056.6258230986807 670.4163061724989 402.7190231077105 -0.4183189479824686 0.18914042892024896 -0.0069259283155702275 0.0012312567476029117 cam28 0.12402622400872607 0.09993581125026844 0.9340620517055146 0.31962229733166725 0.007816321378333185 -0.8120728012886304 1.5904958991723905
30 1280 720 1034.564558044632 1033.8639191491955 655.8471723964383 326.99014423672696 -0.41366704317712194 0.15658742941792653 -0.0011927702151898858 0.0009815190876320888 cam29 0.30338772690800636 -0.10384671866246557 0.9289717291362491 -0.18488718898355086 0.07287645461351866 -0.22447957801992616 2.06218939559155
31 1280 720 1060.5115362805977 1060.5359925817552 660.4040053533982 325.3738771489983 -0.4348795220520184 0.2194024806253948 0.001648292219134012 -0.0001461758904146992 cam30 0.5252594913868835 -0.13599124095742499 0.8311376288975608 -0.12173368852290858 -0.1571331327828844 -0.3932341383007637 2.2606073875423442
32 1280 720 1081.0127958982648 1077.5358803185143 659.1699427780214 368.727050491843 -0.44514852891917145 0.22871859891509014 0.0023062048159239574 -0.0009569855708486578 cam31 0.0921284940258519 -0.03814847029212807 0.9790359891208971 -0.17761071704423073 0.17358496339088295 -0.25237307873210935 2.1771582024027696
33 1280 720 1056.350968813177 1057.7292390694465 639.8798367412878 352.5572892193362 -0.41331336135818203 0.1721711241255882 0.00029156132696310315 0.0020931326560419726 cam32 0.018776565626539808 -0.019421201396930172 0.9869797064184377 0.1585601357143297 0.535197493736155 -0.8625384109182761 1.5521107037371955
34 1280 720 1123.7306632332757 1125.414800717426 603.3662570152176 383.17943001808396 -0.45981525620661995 0.20204552077400809 -0.005161190853322408 0.007519053105286048 cam33 0.3234970931492558 0.004147125695934699 0.9342582612189364 0.1499797766921044 0.13644252319718325 -0.8477116524967758 1.6509559967742797
35 1280 720 1050.6244797515392 1055.5569584289824 652.2421023385061 368.645151581142 -0.41707811358014163 0.18097084302487393 0.00022457454834631468 -0.0024407954760970745 cam34 0.5796629262782073 0.0342271841177411 0.8072661958289968 0.1055494236731577 -0.34990864490335843 -0.8488231770864779 1.7589516774021403
36 1280 720 1051.5719080453132 1048.2259640661732 681.2130628446711 341.5306158263271 -0.39075434859255537 0.1284182339563255 -0.0009958794637970317 0.0003192732485471872 cam35 0.2590910116878063 0.10779937432163011 0.7829128201453068 0.5552464845549016 0.16535785376822237 -0.933642042853468 1.032986494733297
37 1280 720 1055.6741473343511 1054.7160019769856 666.5208894712995 339.7867711391758 -0.407087617741148 0.16144616498948325 -0.000482059407494614 -0.0004717017067849907 cam36 0.5977808065272059 0.2482353417858508 0.6582256765360146 0.3844168065847938 -0.3628374447213916 -0.9145172688923694 1.2857968820761856
38 1280 720 1063.6556657124752 1063.0194660550144 618.5344164627429 387.42192211429307 -0.41841536084408465 0.1769183373237763 -0.0016937890927682354 0.0010025569163284206 cam37 0.9221021570633197 0.37976502274656854 0.06562576685422865 0.034632328282483436 -0.5384996942563978 -0.23512515795765426 0.776453893570657
39 1280 720 1047.8090382523797 1047.116941041089 658.7061338229245 341.8559333399463 -0.40430620160503583 0.14149502504049558 0.00043367646633861337 0.0018091971204649492 cam38 0.8051639999350981 0.39000062564425597 0.3798810054948392 0.23516136347162173 -0.6228052387721357 -0.41831078926881715 0.8326614587404191
40 1280 720 1053.965421869817 1053.033093047951 670.1540773251401 395.6083269895731 -0.41221327203574115 0.17322559929186737 0.0003060331023656145 -1.2032770822784177e-05 cam39 -0.09018261941737941 0.004289436660132399 0.8577422968283135 0.5060897629075777 0.5629284076157535 -0.8148703809604426 1.162733183242
41 1280 720 1064.7018093067757 1064.1788393251554 666.3280990147455 357.8778210403435 -0.39826550452590087 0.129349400416877 -0.0010941541666538463 -0.0005676983703439551 cam40 0.7600439929215144 0.32208238490512436 -0.5071942962069409 -0.24768934586068522 0.40453746181091754 0.01020893868024674 0.6369120000929612
42 1280 720 1066.9870373216834 1067.086724173576 675.9578621646896 356.0776143466002 -0.42406118691221806 0.17914353930877516 -0.002008923789398172 0.002476841106845288 cam41 0.8287291228373554 0.4167720161338644 -0.3215493620392255 -0.1900398255658754 -0.17552127943329396 0.1636703656595316 0.44795786152022254
43 1280 720 1020.8979106222341 1021.8144355067196 661.0869983070975 368.94078272765904 -0.401178977034325 0.15856556271023703 -0.0019911079512716424 0.00246405017420963 cam42 -0.3357505185655135 -0.281482633185484 0.5795522388261181 0.6871377729171851 0.6562923659038884 0.07324010399402278 0.4022672847604427
44 1280 720 1063.4868602923166 1065.0679523572635 626.8391440399656 384.78462022140684 -0.42050958006328376 0.20702161846534106 0.002710202035979381 0.000494015388093427 cam43 -0.41066398782897984 -0.18779470581846033 0.7390495656228501 0.49989396587639867 0.6305824725793817 -0.27367964689246954 0.6907765059637831
45 1280 720 1073.4733315796684 1072.0829295899698 659.7747717474098 309.81613837222153 -0.44124651650765884 0.2103858352376326 0.001055853151497986 0.00042949163170042396 cam44 0.8175493175785801 -0.49439754840198574 -0.27277558784876027 0.113038294991863 -0.15751541548189732 -0.8699159799990551 1.2901049926039514
46 1280 720 1062.8501248387697 1061.9602873880856 639.8281268573166 312.4287372541451 -0.4030624516834773 0.14598144210379574 0.0028593633801890905 0.002912657640015714 cam45 0.8540708590589331 -0.5075262046463017 0.10912780231385513 -0.032729834490945915 -0.4822561674383208 -0.3656445196237612 1.665108794302859
47 1280 720 1088.5356323285032 1090.3538326918786 616.18150368839 318.58185685923394 -0.4372102978718888 0.23630407355961977 -0.00024009425660522128 0.0040349101642417 cam46 0.7661753804601504 -0.46029045082196485 0.42271167588315955 -0.14974253347298067 -0.5877499529830655 -0.3005024681737684 1.7372740482559774
48 1280 720 1057.5680905008642 1060.0266218841523 636.5286680975527 309.21143036528423 -0.41254963579328735 0.16263672099516194 0.0014122559403312955 0.0017418299807192418 cam47 0.5638721553076156 -0.33633454977242394 0.7053739844198127 -0.2671606355768811 -0.3510856610804073 0.2671809459048833 2.160346142888635
49 1280 720 1079.7793965087278 1082.6984648166074 642.0290411295806 323.90397051176956 -0.39315368840323567 0.1330985736095896 0.0021329956224358103 -0.002114607559425875 cam48 0.6330107079236492 -0.4033251948429331 -0.6069020884365689 0.2613351983760356 0.29241308880320327 -0.477263324841123 1.5590310027802197
50 1280 720 1066.4491172873818 1068.9889377569039 663.688875455034 302.2020935508658 -0.39882952500100244 0.14769598526124086 6.58394584678508e-05 0.0011002078860057715 cam49 -0.08106665750426552 0.08094122961239292 0.9207335229872947 -0.3729966407855772 0.5340292363578449 0.10948651897674762 2.0540642577821675
51 1280 720 1042.0521942196553 1040.6638564484763 676.512295426901 303.4222374749273 -0.4066485851936306 0.14063836803447138 0.0037302925372610838 0.0004682631483070848 cam50 0.28449236404060874 -0.1470780543725269 0.8725288632362771 -0.3689519257900516 0.036140678699918265 0.17064562544558368 1.9865021622880032
52 1280 720 1068.0529083924769 1069.161461411377 656.3096228964363 341.1271997103852 -0.42848333269464967 0.19655141887042935 -0.0012753615981465456 0.0026155253962118256 cam51 -0.5969077781651309 0.660278320921811 -0.33301301640192676 0.3111847910704037 -0.7169526666266309 0.11351268080018245 1.4759468208210325
53 1280 720 1097.0092566651504 1097.8968531852884 691.1372358242452 329.57503280594045 -0.43239520595831793 0.21249618507881526 -7.350970827987845e-05 -0.0009076787736164341 cam52 -0.3716434388490419 0.24387765753665525 0.8227567355058418 -0.3542261942525746 0.5822134900220494 -0.4145821191980837 1.6069161600909874
